genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,Combined_captivity_flag_primary,Combined_captivity_flag_alternate,short_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_w_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_all,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Spea,bombifrons,amphibians,Spea_bombifrons,Amphibians,Amphibians,GCF_027358695.1,GCA_027382365.1,LC,no,no,SpeBom,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.344,3.344,261636742,0.264946186,13,0,0,0,0,0,987508995,ARI-OO; OKL-OO; MXE-CU; SAS-OO; NDA-OO; IOW-OO; US; MNT-OO; MXN-SO; MAN-OO; UTA-OO; MX; TEX-OO; NWM-OO; MXE-TA; MXE-NL; WYO-OO; SDA-OO; ABT-OO; COL-OO; ARK-OO; CA; NEB-OO; KAN-OO; MSO-OO,5_6; 5_8; 4_4; 5_7; 5_2; 3_4,,Scaphiopus bombifrons,64,13.3,,1,0,1,1,0,,,,,,,0,0,
Spermophilus,citellus,mammals,Spermophilus_citellus,Mammals,Mammals,GCA_964194105.1,GCA_964194095.1,EN,likely,likely,SpeCit,,341415,1,0.011572518,108007,1,0.006784265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2505,1.2505,1592022178,0.53962788,19,8.48E-05,0,0,0,0,2950222247,AT; GR; YUG-SE; HU; MK; SK; BG; TR; DE; PL; RS; CZ; HR; UA; RO; MD; UKR-UK; TUE-OO,14_4; 14_2; 4_4,A3c,Mus citellus,232,380,,0,0,1,0,0,1,0,0,0,1,0,0,0.234533817,
Sphaeramia,orbicularis,fishes,Sphaeramia_orbicularis,Fishes,Ray-finned fishes,GCF_902148855.1,GCA_902148825.1,LC,no,no,SphOrb,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736,1.736,902518570,0.696541796,23,0,0,0,0,0,1295713445,TW; NC; PG; FM; JP; VU; HK; SC; MZ; VN; TO; MP; GU; PW; PH; ID; KI; SA; SB; FJ; AU; KM; BN; MM; CN; NCB-OO; SCS-PI; IN; SG; TL; DJ; YE; SCS-SI; MY; KE; TZ; AND-AN; NR; ER; SO; YT; TV; DT; TH; MO; KH,9_2; 9_8; 12_7; 15_11,,Apogon orbicularis,100,,1,1,0,0,0,0,,,,,,,0,0,
Spheniscus,humboldti,birds,Spheniscus_humboldti,Birds,Birds,GCA_027474245.1,GCA_027474345.1,VU,likely,likely,SphHum,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.665,1070704435,0.80343026,35,0,0,0,0,0,1332666304,US; ASK-OO; CL; CO; EC; PE,13_2; 15_11; 1_4; 9_10; 12_2; 12_6; 8_3; 12_3; 9_1; 9_1; 10_1; 13_1; 12_1,A2bcde+3bcde+4bcde,,695,4366.39,,1,0,0,0,0,,,,,,,0,0,
Spinachia,spinachia,fishes,Spinachia_spinachia,Fishes,Ray-finned fishes,GCA_048126635.1,,LC,yes,,SpiSpi,,818045,5,0.201472168,818045,5,0.217971444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323186,1,0.079595846,323186,1,0.086114235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5205,0.52,375299161,0.924305332,20,0.001134541,0,0,0.000448225,0,406033751,BLT-KA; RU-EU; RU; IRE-NI; GRB-OO; GB; SE; SPA-SP; ES; BE; DK; EE; FI; FR; FRA-FR; DE; IE; LV; LT; NL; NO; PL; RUN-OO; RUW-OO; AX; IM,9_10; 9_9; 9_7,,Gasterosteus spinachia,220,,1,1,0,0,0,0,1,0,0,0.395071176,0.604928824,0,0,2.298080657,
Sprattus,sprattus,fishes,Sprattus_sprattus,Fishes,Ray-finned fishes,GCA_963457725.1,GCA_963457685.1,LC,no,no,SprSpr,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.462,2.462,338642495,0.411932148,21,0,0,0,0,0,822083191,UKR-UK; EE; SIN-OO; DK; CY; LY; EGY-OO; FI; GE; BE; LB; SY; NO; PL; SAR-OO; ITA-IT; PT; SIC-SI; MC; LV; ME; NL; JE; GR; GG; SI; IE; GRC-OO; RO; POR-OO; KRI-OO; EAI-OO; SPA-SP; AL; BAL-OO; ES; IT; FRA-FR; IRE-NI; KRY-OO; EG; UA; FR; COR-OO; RU-EU; DZ; RU; LT; SE; MT; MOR-SP; GRB-OO; TN; DE; GB; GI; MA; TR; BG; HR,10_1; 9_1; 9_10,,Spratella pumila;Spratus spratus;Clupanodon phalerica;Sprattus sprattus phalericus;Sprattus sprattus;Clupea sprattus;Clupea latulus;Spratella serdinka;Clupea schoneveldii;Meletta vulgaris;Clupea papalina;Sprattus sprattus phalerica;Clupea sulinae,160,,1,1,0,0,0,0,,,,,,,0,0,
Squalius,cephalus,fishes,Squalius_cephalus,Fishes,Ray-finned fishes,GCA_949319135.1,GCA_949319155.1,LC,no,no,SquCep,Freshwater,1732551,14,0.159064512,1714574,14,0.351438551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118286,1,0.024245241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.573,2.569,487873056,0.447913451,25,0.009042514,0,0,0.00062383,0,1089212783,HU; SI; RS; LU; DE; RU; EE; FR; SE; RO; LV; MD; GB; CH; FI; BA; CZ; LI; AT; BG; UA; NL; BY; PL; ME; HR; MK; NO; SK; LT; BE; DK; GRB-OO; FRA-FR; IE; NCS-DA; NCS-KR; NCS-CH; KRY-OO; RUE-OO; RU-EU; UKR-UK; BLT-KA; RUC-OO; RUS-OO; KZ; TR; TUE-OO,5_5; 5_1; 15_1; 15_9,,Leuciscus albiensis;Cyprinus albula;Squalius cephalus;Leuciscus brutius;Cyprinus capito;Leuciscus cavedanus;Squalius cephalopsis;Cyprinus cephalus;Leuciscus cephalus;Squalius clathratus;Leuciscus frigidus;Cyprinus kietaibeli;Leuciscus latifrons;Cyprinus lugdunensis;Leuciscus cephalus;Squalius meridionalis;Squalius meunier;Leuciscus nothulus;Cyprinus orthonotus;Squalius pareti;Squalius turcicus;Leuciscus rissoi;Cyprinus rufus;Cyprinus salmoneus;Leuciscus squalius;Squalius tyberinus;Leuciscus vandoisulus;Leuciscus cephalus,600,8000,0,1,0,0,0,0,1,0,0,0.068988565,0.931011435,0,0,1.348232707,
Stegostoma,tigrinum,sharks,Stegostoma_tigrinum,Fishes,Cartilaginous fishes,GCF_030684315.1,,EN,no,,SteTig,,242861241,1004,8.186486571,235523552,1004,8.570856146,67766789,61,2.284316368,61508472,56,2.238333537,35591544,12,1.199737331,31190689,10,1.135049579,0,0,0,0,0,0,39482745,29,1.330903854,35445056,30,1.289868777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,0.555,2747958290,0.926295342,50,0.049196714,0.006515185,0,0.007403847,0,2966611365,NTA-OO; PW; MG; AU; TW; JP; YE; MY; NC; ZA; TZ; PG; FJ; SG; MM; QLD-QU; BH; OM; SD; WAU-WA; CN; QA; TL; MH; BD; KW; AE; TH; ID; LK; IR; IN; PH; VN; PK; KH; NSW-NS; MV; SB; MZ; TO; SA; MU; RE; VU; DJ; ER; KE; SO; IQ; EG; WS; BN; TV; SC; IL; FM; NR; WF; JO; NU,10_1; 9_6; 9_5; 9_9; 9_4; 9_2; 9_8,A2bcd,Squalus fasciatus;Squalus longicaudus;Stegostoma carinatum;Stegostoma varium;Stegostoma fasciatum;Stegostoma tigrinum,3540,,1,1,0,0,0,0,0.867568705,0.132431295,0,0.150494741,0.849505259,0,0,17.91438755,
Stenella,coeruleoalba,mammals,Stenella_coeruleoalba,Mammals,Mammals,GCA_951394435.1,GCA_951394445.1,LC,no,no,SteCoe,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.997,3.997,2171325112,0.902551473,21,0,0,0,0,0,2405763191,LT; SI; BA; VN; KN; IT; EC; KW; YE; VI; SL; IR; SG; LR; CV; DZ; KM; VG; CU; VE; PT; AW; MG; KR; QA; DM; CY; IL; MH; SH; AR; VC; SE; IQ; SD; MM; AU; BM; MP; IO; SC; MR; IN; KP; MQ; NO; KH; OM; BJ; MY; TC; NR; KE; BD; MX; BE; MZ; BN; MV; KI; US; DK; BZ; GF; GD; HT; CD; NZ; ID; CR; TW; IE; RU; TV; AS; CC; GI; TT; CM; HK; NC; CN; ZA; TZ; LK; HN; NA; PA; LC; PK; ET; CG; GN; ES; CI; PE; NG; GM; NI; ER; KY; PG; NL; SN; PF; EG; SR; GL; EH; SO; CO; FM; GA; WS; GB; FR; NU; FJ; PL; PW; SA; PM; AG; CK; GY; AE; SB; GW; PR; AI; GT; AO; PH; GU; TG; PN; WF; JP; GP; BS; GR; BR; GQ; JM; DO; TL; VU; CA; UY; TO; DE; TH; BB; MA; ST; MC; SV; DJ; SX; MF; BL; MS; BQ; CW; AL; NLA-BO; HR; NLA-SE; NLA-SA; ME; YT,9_1; 10_2; 10_1,,Stenella styx;Delphinus coeruleoalbus,3000,129000,,1,0,0,0,0,,,,,,,0,0,
Sterna,hirundo,birds,Sterna_hirundo,Birds,Birds,GCA_009819605.1,GCA_009819645.1,LC,no,no,SteHir,"Marine, Freshwater, Terrestrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3315,6.3315,1051397578,0.8612352,25,0,0,0,0,0,1220801911,MN; YE; UZ; AE; TM; TR; TJ; SY; SA; QA; PS; OM; LB; KG; KW; KZ; NG; NA; MZ; MU; ML; MW; MG; LR; KE; GW; GN; GH; GM; GA; ER; GQ; DJ; CI; CD; CG; KM; CV; CM; BJ; AO; VN; TH; LK; SG; PH; NP; MM; MV; ID; CN; IN; KH; BN; BT; BD; VE; SR; PE; GY; GF; FK; EC; CO; KY; EH; TN; MA; LY; EG; DZ; PA; NI; MX; BB; HN; GS; GI; IS; LI; AI; LU; MT; AG; AW; BS; SV; GT; CU; DM; DO; GD; HT; MQ; MS; AU; CC; CK; PR; NC; NZ; PG; SB; VU; AR; KN; LC; BO; BR; VC; TT; CL; RE; SC; SL; SO; ZA; TZ; TG; ZM; PK; HK; JP; KP; KR; TW; AL; AT; BE; BA; BG; HR; CZ; DK; EE; FO; FI; FR; DE; GR; HU; IE; IT; LV; LT; MK; ME; NL; NO; PL; PT; RO; RS; SK; SI; ES; SE; CH; GB; BZ; CR; BM; BQ; NLA-SE; NLA-SA; CA; PM; US; CW; GP; BY; MD; RU; RU-EU; RU-CA; RU-EA; JM; UA; NLA-BO; FJ; GU; MH; FM; MP; PW; BL; MF; SX; TC; VG; VI; PY; UY; MY; TL; MR; SN; SD; AF; AM; AZ; BH; CY; GE; IR; IQ; IL; JO,13_1; 12_3; 12_2; 12_1; 9_10; 9_10; 9_9; 9_9; 9_7; 9_7; 9_5; 5_1; 5_1; 5_5; 9_1; 9_1; 9_2; 9_2; 9_3; 9_3; 9_4; 9_4; 9_5,,,355,130,,1,0,0,0,0,,,,,,,0,0,
Sternotherus,odoratus,reptiles,Sternotherus_odoratus,Reptiles,Turtles,GCA_032164245.1,GCA_032164215.1,LC,no,no,SteOdo,Freshwater,79731113,439,4.610074719,75682772,439,5.395215173,6401314,8,0.370125723,5825960,7,0.41531655,2397669,2,0.138633876,2397469,2,0.170908924,0,0,0,0,0,0,4548466,7,0.262993546,4838835,9,0.344947143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7655,2.6885,1402775785,0.811088788,25,0.149204676,0.004726486,0,0.009539513,0,1729497196,ILL-OO; MSI-OO; MIC-OO; DEL-OO; OKL-OO; WDC-OO; WIS-OO; OHI-OO; MX; GEO-OO; ALA-OO; SCA-OO; KAN-OO; INI-OO; ARK-OO; RHO-OO; TEN-OO; NCA-OO; LOU-OO; FLA-OO; MXE-CU; MRY-OO; WVA-OO; MSO-OO; VRG-OO; NWH-OO; MAS-OO; CA; MAI-OO; NWY-OO; US; TEX-OO; KTY-OO; ONT-OO; NWJ-OO; QUE-OO; VER-OO; IOW-OO; PEN-OO; CNT-OO,5_1; 5_9; 5_5; 5_7; 15_1; 15_2; 15_3; 15_9; 5_4,,Kinosternon odoratum;Testudo glutinata;Kinosternum guttatum;Ozotheca tristycha;Testudo odorata;Terrapene boscii,136,178,,1,0,1,0,0,0.96832213,0.03167787,0,0.063935753,0.936064247,0,0,12.13383709,
Streptopelia,decaocto,birds,Streptopelia_decaocto,Birds,Birds,GCA_964273445.1,,LC,no,,StrDec,Terrestrial,70133524,242,6.273318602,70090826,242,7.078175745,28335711,33,2.534578797,28327378,33,2.860661963,9973293,6,0.892093266,9972893,6,1.007120238,0,0,0,0,0,0,20822042,34,1.86249451,21152378,36,2.136089093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.184903423,4.073,990238566,0.885750731,32,0.296214819,0.042147009,0,0.089393266,0,1117965282,KR; KP; JP; RO; PT; PL; NO; NL; ME; MC; MK; LU; AI; LT; LI; LV; IT; IE; IS; HU; GR; DE; FR; FI; FO; EE; DK; MQ; GP; DM; CU; KY; TN; MA; EG; BZ; BS; AG; MT; MS; KN; TC; PS; UZ; AL; AT; BE; BA; BG; HR; CZ; RS; SK; SI; ES; SJ; SE; CH; GB; MX; BQ; US; CW; GD; BY; MD; RU; RU-EU; RU-CA; UA; SX; BD; BT; IN; CN; NP; LK; AF; AZ; BH; CY; IR; IQ; IL; JO; KZ; KW; KG; LB; OM; PK; QA; SA; SY; TJ; TR; TM; AE; YE; CV; GE,3_8; 3_8; 3_5; 3_5; 3_4; 3_4; 14_1; 14_1; 14_3; 14_3; 14_4; 14_4; 14_5; 14_5; 14_6; 14_6; 3_3; 3_3,,,290,148.96,,0,0,1,0,0,0.857714717,0.142285283,0,0.301785258,0.698214742,0,0,13.20044069,
Streptopelia,turtur,birds,Streptopelia_turtur,Birds,Birds,GCA_901699155.2,GCA_901699165.2,VU,no,no,StrTur,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2815,3.2815,917927576,0.808006661,33,0,0,0,0,0,1136039615,MN; YE; UZ; AE; TM; TR; TJ; SY; SA; QA; PS; OM; LB; KG; KW; KZ; JO; IL; IQ; IE; HU; GR; DE; FR; FI; EE; DK; CZ; HR; BG; BA; BE; AT; AD; AL; PK; UG; TG; SD; ZA; SO; SL; SC; CV; CM; BW; MV; TN; LY; EG; SJ; NO; IS; GI; FO; TD; KM; CD; DJ; ER; GA; GM; GH; GW; KE; LR; NA; IT; LV; LI; LT; LU; MK; MT; ME; NL; PL; PT; RO; RS; SK; SI; ES; SE; CH; GB; DZ; MA; EH; BY; MD; RU; RU-EU; RU-CA; UA; CN; BJ; BF; CF; CI; ET; GN; ML; MR; NE; NG; SN; SS; AF; AM; AZ; BH; CY; GE; IR,1_4; 1_4; 14_1; 14_1; 14_4; 14_4; 14_6; 14_6; 3_4; 3_4; 1_1; 1_1; 3_8; 3_8,A2bcd+3bcd+4bcd,,280,150,,0,0,1,0,0,,,,,,,0,0,
Strigops,habroptila,birds,Strigops_habroptila,,,,,CR,no,no,StrHab,,4391753,2,0.389167743,213593,2,0.082760783,4391753,2,0.389167743,0,0,0,4391753,2,0.389167743,0,0,0,0,0,0,0,0,0,4391753,2,0.389167743,107768,1,0.041756818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.029,258084799,0.228697467,23,2.40E-05,0,0,1.21E-05,0,1128498720,,,,,565,1732.05,,0,0,1,0,0,1,0,0,0.50454837,0.49545163,0,0,30.26840886,
Strix,aluco,birds,Strix_aluco,Birds,Birds,GCA_031877795.1,,LC,no,,StrAlu,Terrestrial,15266844,36,1.139134378,15266024,36,1.32890455,10296722,10,0.768289112,10296218,10,0.896283862,5623669,3,0.419609625,5623669,3,0.48953934,0,0,0,0,0,0,4282647,5,0.319549373,4451533,6,0.38750512,3386915,1,0.252714399,3386915,1,0.294830321,0,0,0,0,0,0,0,0,0,0,0,0,1.064,1.06,1148767532,0.857152001,39,0.014139544,0.005208699,0,0.004123054,0.003136995,1340214490,EE; UA; DK; BE; PK; RU; RS; LU; IQ; LB; AD; IL; TR; TM; HR; IR; BA; FR; BY; MA; ES; SK; CH; MK; LI; RU-CA; GB; LV; PT; UZ; PL; DE; AT; DZ; RO; TN; RU-EU; CZ; HU; SI; PS; SE; GR; JO; NL; AM; MD; AZ; KG; SY; IT; CN; FI; NO; GE; AF; TJ; LT; KZ; BG; AL; ME,14_6; 14_3; 1_1; 3_3; 14_4; 3_8; 1_4; 3_4; 14_1; 14_5; 14_2,,,405,553,,0,0,1,0,0,0.631621894,0.368378106,0,0.291597406,0.708402594,0.221859667,0,15.42074794,
Struthio,camelus,birds,Struthio_camelus,,,,,LC,yes,yes,StrCam,Terrestrial,27538478,43,1.939569383,27393081,43,2.375154955,20959346,10,1.476192903,20957820,10,1.817176754,18604949,6,1.310369784,18603423,6,1.613035508,0,0,0,0,0,0,22274995,14,1.568855705,22226061,14,1.927141343,10890812,3,0.767053485,10890812,3,0.944302909,0,0,0,0,0,0,0,0,0,0,0,0,2.19,2.183,1153317637,0.812296009,39,0.052015894,0.035325478,0,0.042204395,0.020680234,1419824330,SZ; CM; LY; MR; DZ; ZA; SS; EG; AU; AO; NA; UG; ER; NE; ET; BW; BF; MZ; CF; NG; TD; DJ; KE; ML; SD; ZM; TZ; ZW; SN,14_2; 2_1; 3_5; 4_5,,,2800,157000,,0,0,1,0,0,0.320871464,0.679128536,0,0.811374996,0.188625004,0.397575286,0,24.49179309,
Styela,clava,chordates,Styela_clava,Invertebrates,Other Deuterostomes,GCA_964204865.1,,DD/NE,no,,StyCla,,6288248,20,1.741989655,6238770,20,5.621282971,2642431,3,0.732014301,2618472,3,2.359306732,1037615,1,0.287443274,1037615,1,0.934916262,0,0,0,0,0,0,4730695,10,1.310511569,6135834,19,5.52853514,0,0,0,584678,1,0.526809048,0,0,0,0,0,0,0,0,0,0,0,0,3.9485,3.874,110984806,0.307453497,15,0.221956358,0.036915169,0,0.21829421,0.020801055,360980789,,,,,,,,,,,,,0.833682761,0.166317239,0,0.983500594,0.016499406,0.09371687,0,26.77795803,
Suncus,etruscus,mammals,Suncus_etruscus,Mammals,Mammals,GCF_024139225.1,GCA_024140225.1,LC,yes,no likely,SunEtr,,261923,2,0.010664679,249423,2,0.019233146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0.647,1296839352,0.528032092,20,0.000124438,0,0,0,0,2455985861,TH; AD; BT; NG; TJ; MT; JO; PT; TR; DZ; NP; ME; LY; FR; OM; HR; CNY-OO; BH; VN; BG; IT; BA; KW; YE; AZ; CY; IR; SI; MM; SY; IN; BN; IQ; ID; TN; MK; TM; UZ; MC; MA; IL; LK; MY; GN; ET; CN; ES; GI; AF; AL; LB; EG; LA; AM; PK; GE; GR; MG; SPA-SP,14_5; 4_4; 14_1; 3_8; 8; 14_3; 14_2; 1_6; 1_5; 1_4; 4_5; 3_5; 3_6; 14_4,,Suncus madagascariensis;Sorex etruscus,51,3.2,,0,1,1,0,0,1,0,0,0,1,0,0,0.251321169,
Sus,scrofa,mammals,Sus_scrofa,Mammals,Mammals,GCA_048338725.1,,LC,yes,,SusScr,Terrestrial,21826019,111,0.828888776,21825155,111,0.974067341,4667742,4,0.177267277,4667688,4,0.208321198,2172151,1,0.082491983,2172097,1,0.096941751,0,0,0,0,0,0,2172151,1,0.082491983,2994945,2,0.13366586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.635,4.627,2240620754,0.85092265,18,0.045148021,0.00449325,0,0.006195413,0,2633166191,HT; SE; RO; CU; LSI-LS; KP; HU; KR; KTY-OO; SK; ID; SM; IE; SI; HAW-HI; COR-OO; GAL-OO; MN; LA; MY; KZ; SIC-SI; NCA-OO; MM; RU; UA; SY; ES; BG; NL; TR; EG; SAR-OO; JO; EE; BY; TW; JP; GE; AM; NZ; JM; BR; NP; TJ; NO; NWM-OO; GEO-OO; LY; BD; EC; BE; JAW-OO; VI; LI; VN; CO; DO; TEX-OO; LK; DZ; KH; LU; MSI-OO; CN; LT; UZ; LV; MD; MC; DK; MA; US; SUM-OO; VRG-OO; BT; DE; TH; MK; TN; ME; TM; AZ; KG; IR; SD; IQ; CZ; AU; CY; IN; GR; IL; PK; AR; PG; AT; ARI-OO; FLA-OO; AL; TEN-OO; PS; WVA-OO; AF; PL; AG; LSI-BA; AD; FR; PT; FJ; BA; FI; IT; ZA; LB; HR; RS; NWG-IJ; CH; HK; GRB-OO; GB,8_3; 5_3; 4_4; 1_4; 1_9; 3_7; 1_5; 14_6; 1_6; 2_1; 1_7; 2_2; 5_4; 1_8; 8_2; 4_7; 14_1; 8_1; 3_8; 15_8; 4_5; 4_6; 14_3; 3_5; 14_2; 3_4; 3_6; 14_4,,Sus papuensis;Sus ternatensis;Sus ceramensis;Sus andamanensis;Sus aruensis;Sus enganus;Sus tuancus;Sus nicobaricus;Sus niger;Sus floresianus;Sus babi;Sus goramensis;Sus natunensis,2000,320000,,0,0,1,0,0,0.900477362,0.099522638,0,0.137224455,0.862775545,0,0,3.836895403,
Sylvia,atricapilla,birds,Sylvia_atricapilla,Birds,Birds,GCF_009819655.1,GCA_009819715.1,LC,no,no,SylAtr,Terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.083,6.083,837850052,0.792388607,33,0,0,0,0,0,1057372664,BE; CY; CZ; GE; LR; BF; RS; BI; LU; ZA; TZ; DE; GL; AE; TN; SJ; CV; AM; GM; QA; SC; ET; HU; ER; ME; UZ; MK; PT; MN; JO; GN; NL; LB; EE; GH; CH; IS; BJ; ZW; BG; SO; LY; KE; IE; BY; RU; BH; ZM; GI; IQ; TD; MD; DJ; SA; AL; EG; ES; SL; AT; CD; DZ; NG; GW; SN; MW; MT; RO; DK; NO; LV; SY; BA; HR; FR; RU-CA; GB; AD; SE; IR; UG; KZ; SD; LT; CI; TR; FO; SI; RU-EU; YE; IT; SK; SS; UA; IL; MR; FI; NE; PS; PL; AZ; KW; OM; GR; ML; RW; CNY-OO; MA; LI; CM,14_5; 1_1; 14_4; 3_8; 14_3; 14_1; 3_8; 14_3; 3_5; 1_5; 14_4; 3_5; 1_7; 1_4; 1_5; 1_9; 2_1; 14_5,,,140,21,,0,0,0,1,0,,,,,,,0,0,
Sylvia,borin,birds,Sylvia_borin,Birds,Birds,GCA_014839755.1,GCA_014839765.1,LC,no,no,SylBor,Terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7555,7.7555,873774648,0.844737396,36,0,0,0,0,0,1034374294,TD; IS; BI; KG; RS; OM; CI; LV; MW; UZ; BH; MR; NO; AZ; SO; ZW; RU; PT; PL; SZ; ES; SD; SA; TG; CZ; GA; LB; CY; GW; FO; LI; CNY-OO; RW; JO; CM; MA; EH; UG; RO; SK; CD; YE; KE; GB; BA; AM; AO; DE; NG; FI; FR; AE; DZ; EG; LT; GR; AD; SL; RU-EA; IE; UA; SI; BG; AL; ME; DJ; TZ; ML; EE; BF; SS; PS; MT; TM; LY; SN; BW; NL; IR; LR; GE; ER; TN; NA; ZA; DK; HU; ST; ET; CG; RU-CA; IL; ZM; KW; SY; AF; GH; SJ; GQ; AT; MD; BY; KZ; GM; HR; MK; BE; CH; NE; LU; IQ; TR; CF; BJ; IT; GN; RU-EU; MZ; SE,3_4; 1_4; 14_4; 14_3; 3_3; 1_9; 3_8; 1_5; 2_1; 1_1,,,140,18.2,,0,0,1,1,0,,,,,,,0,0,
Symphalangus,syndactylus,mammals,Symphalangus_syndactylus,Mammals,Mammals,GCF_028878055.3,,EN,no,,SymSyn,,1090254,9,0.033413776,1085549,9,0.041258791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6805,1.68,2631073196,0.806363391,24,0.000693354,0,0,0,0,3262887708,TH; ID; MY; SUM-OO; MLY-PM,1_9; 1_6,A4cd,Hylobates syndactylus;Symphalangus subfossilis;Symphalangus volzi;Symphalangus gibbon;Symphalangus continentis;Simia syndactylus,900,15000,,0,0,0,1,0,1,0,0,0,1,0,0,0.358887065,
